ml_idx,name_cn,ml_seq,player_id,squad_index
0,阿斯顿维拉,0,45144,1
0,阿斯顿维拉,0,109571,2
0,阿斯顿维拉,0,111207,3
0,阿斯顿维拉,0,47288,4
0,阿斯顿维拉,0,112069,5
0,阿斯顿维拉,0,101615,6
0,阿斯顿维拉,0,42424,7
0,阿斯顿维拉,0,107716,10
0,阿斯顿维拉,0,40323,12
0,阿斯顿维拉,0,35207,13
0,阿斯顿维拉,0,106893,14
0,阿斯顿维拉,0,42535,15
0,阿斯顿维拉,0,100510,16
0,阿斯顿维拉,0,101849,19
0,阿斯顿维拉,0,38297,23
0,阿斯顿维拉,0,120432,24
0,阿斯顿维拉,0,140814,27
0,阿斯顿维拉,0,130362,28
0,阿斯顿维拉,0,144098,32
0,阿斯顿维拉,0,117940,33
0,阿斯顿维拉,0,127545,8
0,阿斯顿维拉,0,126164,18
0,阿斯顿维拉,0,127544,20
0,阿斯顿维拉,0,132518,22
0,阿斯顿维拉,0,117916,579
0,阿斯顿维拉,0,104720,1750
0,阿斯顿维拉,0,108129,2346
0,阿斯顿维拉,0,126689,5531
0,阿斯顿维拉,0,47162,652
0,阿斯顿维拉,0,114935,2479
0,阿斯顿维拉,0,39777,778
0,阿斯顿维拉,0,41046,368
0,阿斯顿维拉,0,123225,65535
1,布莱顿,1,101076,36
1,布莱顿,1,107635,37
1,布莱顿,1,100400,38
1,布莱顿,1,110794,39
1,布莱顿,1,103886,40
1,布莱顿,1,112070,41
1,布莱顿,1,102387,43
1,布莱顿,1,60922,44
1,布莱顿,1,103398,45
1,布莱顿,1,118042,46
1,布莱顿,1,101355,47
1,布莱顿,1,46978,48
1,布莱顿,1,37707,49
1,布莱顿,1,44565,50
1,布莱顿,1,116211,51
1,布莱顿,1,59842,52
1,布莱顿,1,143418,55
1,布莱顿,1,143749,57
1,布莱顿,1,113247,60
1,布莱顿,1,142421,62
1,布莱顿,1,114029,63
1,布莱顿,1,138599,64
1,布莱顿,1,142422,65
1,布莱顿,1,142423,66
1,布莱顿,1,142429,67
1,布莱顿,1,142432,68
1,布莱顿,1,142420,69
1,布莱顿,1,142425,70
1,布莱顿,1,142426,71
1,布莱顿,1,107612,73
1,布莱顿,1,142430,4128
1,布莱顿,1,131745,42
1,布莱顿,1,101115,190
1,布莱顿,1,114906,121
1,布莱顿,1,124840,65535
2,伯恩利,2,128299,76
2,伯恩利,2,113603,77
2,伯恩利,2,100246,78
2,伯恩利,2,114044,79
2,伯恩利,2,61177,80
2,伯恩利,2,112218,81
2,伯恩利,2,117779,82
2,伯恩利,2,142353,83
2,伯恩利,2,59589,84
2,伯恩利,2,119700,86
2,伯恩利,2,37289,87
2,伯恩利,2,46850,88
2,伯恩利,2,133709,89
2,伯恩利,2,100261,91
2,伯恩利,2,40390,92
2,伯恩利,2,113248,93
2,伯恩利,2,46531,94
2,伯恩利,2,38352,95
2,伯恩利,2,47429,97
2,伯恩利,2,118412,101
2,伯恩利,2,140577,102
2,伯恩利,2,132561,103
2,伯恩利,2,123047,104
2,伯恩利,2,128344,105
2,伯恩利,2,133281,106
2,伯恩利,2,133566,109
2,伯恩利,2,133567,110
2,伯恩利,2,119437,111
2,伯恩利,2,142352,112
2,伯恩利,2,102440,12043
2,伯恩利,2,42173,11
2,伯恩利,2,58503,107
2,伯恩利,2,143196,15391
2,伯恩利,2,130354,495
2,伯恩利,2,122706,126
2,伯恩利,2,9043,65535
3,切尔西,102,101781,115
3,切尔西,102,126868,117
3,切尔西,102,104344,118
3,切尔西,102,47382,119
3,切尔西,102,41111,120
3,切尔西,102,42549,122
3,切尔西,102,106436,123
3,切尔西,102,40786,124
3,切尔西,102,110698,125
3,切尔西,102,137425,129
3,切尔西,102,100257,130
3,切尔西,102,128426,131
3,切尔西,102,59767,132
3,切尔西,102,39259,133
3,切尔西,102,57413,134
3,切尔西,102,101359,135
3,切尔西,102,133290,136
3,切尔西,102,103830,137
3,切尔西,102,100292,138
3,切尔西,102,100297,139
3,切尔西,102,127055,140
3,切尔西,102,120813,141
3,切尔西,102,138150,3693431697
3,切尔西,102,54686,3693431451
3,切尔西,102,8076,8271
3,切尔西,102,130524,547
3,切尔西,102,34827,56
3,切尔西,102,111277,8019
3,切尔西,102,101670,996
3,切尔西,102,119848,9801
3,切尔西,102,103816,3693433156
3,切尔西,102,134799,2718
3,切尔西,102,139830,14048
3,切尔西,102,105058,65535
4,水晶宫,4,113441,143
4,水晶宫,4,39173,144
4,水晶宫,4,126046,145
4,水晶宫,4,104677,146
4,水晶宫,4,35876,147
4,水晶宫,4,110079,148
4,水晶宫,4,59458,149
4,水晶宫,4,43135,150
4,水晶宫,4,118096,151
4,水晶宫,4,112104,152
4,水晶宫,4,116652,153
4,水晶宫,4,47242,154
4,水晶宫,4,45076,155
4,水晶宫,4,103845,156
4,水晶宫,4,43157,157
4,水晶宫,4,59993,158
4,水晶宫,4,101334,159
4,水晶宫,4,132387,160
4,水晶宫,4,114506,161
4,水晶宫,4,47002,162
4,水晶宫,4,120309,164
4,水晶宫,4,113066,165
4,水晶宫,4,3272,168
4,水晶宫,4,144578,169
4,水晶宫,4,138451,170
4,水晶宫,4,133549,53
4,水晶宫,4,44702,192
4,水晶宫,4,44401,256
4,水晶宫,4,104722,878
4,水晶宫,4,100428,1060
4,水晶宫,4,113065,1104
4,水晶宫,4,60620,1619
4,水晶宫,4,60760,3001
4,水晶宫,4,42400,3606
4,水晶宫,4,114196,11333
4,水晶宫,4,39216,12279
4,水晶宫,4,100148,65535
5,埃弗顿,5,38630,172
5,埃弗顿,5,37294,175
5,埃弗顿,5,134798,176
5,埃弗顿,5,40569,177
5,埃弗顿,5,40125,178
5,埃弗顿,5,60914,179
5,埃弗顿,5,43170,180
5,埃弗顿,5,42578,181
5,埃弗顿,5,59760,182
5,埃弗顿,5,32135,183
5,埃弗顿,5,37017,184
5,埃弗顿,5,40302,186
5,埃弗顿,5,42660,187
5,埃弗顿,5,60430,189
5,埃弗顿,5,61710,191
5,埃弗顿,5,38845,193
5,埃弗顿,5,114577,194
5,埃弗顿,5,46598,195
5,埃弗顿,5,46975,200
5,埃弗顿,5,144115,3016
5,埃弗顿,5,133299,5352
5,埃弗顿,5,135269,58
5,埃弗顿,5,44504,454
5,埃弗顿,5,44855,173
5,埃弗顿,5,32385,1849
5,埃弗顿,5,45880,3139
5,埃弗顿,5,127047,646
5,埃弗顿,5,32386,311
5,埃弗顿,5,45458,8455
5,埃弗顿,5,143071,3693431596
5,埃弗顿,5,44679,522
5,埃弗顿,5,33700,8316
5,埃弗顿,5,120648,65535
6,富勒姆,6,47286,203
6,富勒姆,6,103514,204
6,富勒姆,6,111017,205
6,富勒姆,6,109560,206
6,富勒姆,6,45089,207
6,富勒姆,6,45641,208
6,富勒姆,6,47533,209
6,富勒姆,6,112573,211
6,富勒姆,6,114663,212
6,富勒姆,6,110866,213
6,富勒姆,6,101870,214
6,富勒姆,6,126595,215
6,富勒姆,6,61468,216
6,富勒姆,6,40283,218
6,富勒姆,6,100449,220
6,富勒姆,6,47433,221
6,富勒姆,6,41581,222
6,富勒姆,6,46037,223
6,富勒姆,6,106410,224
6,富勒姆,6,59959,225
6,富勒姆,6,143343,226
6,富勒姆,6,143948,227
6,富勒姆,6,143725,228
6,富勒姆,6,144273,229
6,富勒姆,6,143726,230
6,富勒姆,6,142871,231
6,富勒姆,6,59966,232
6,富勒姆,6,142872,233
6,富勒姆,6,144274,234
6,富勒姆,6,119838,2501
6,富勒姆,6,114624,7955
6,富勒姆,6,59749,8092
6,富勒姆,6,119835,11962
6,富勒姆,6,102566,13540
6,富勒姆,6,107959,2090
6,富勒姆,6,143548,2285
6,富勒姆,6,30324,5841
6,富勒姆,6,54794,65535
7,利兹联,7,107934,237
7,利兹联,7,110679,238
7,利兹联,7,59596,239
7,利兹联,7,43612,240
7,利兹联,7,108941,241
7,利兹联,7,106843,242
7,利兹联,7,108402,243
7,利兹联,7,104724,244
7,利兹联,7,140702,245
7,利兹联,7,110599,246
7,利兹联,7,61045,248
7,利兹联,7,100588,250
7,利兹联,7,112965,252
7,利兹联,7,46858,253
7,利兹联,7,61182,254
7,利兹联,7,41120,257
7,利兹联,7,60554,259
7,利兹联,7,38810,260
7,利兹联,7,133264,261
7,利兹联,7,46541,262
7,利兹联,7,108931,264
7,利兹联,7,126297,265
7,利兹联,7,134705,523
7,利兹联,7,138082,2089
7,利兹联,7,60847,2140
7,利兹联,7,107978,7731
7,利兹联,7,118241,7956
7,利兹联,7,103047,7965
7,利兹联,7,63443,8042
7,利兹联,7,103291,8046
7,利兹联,7,100158,8112
7,利兹联,7,61079,10450
7,利兹联,7,102142,627
7,利兹联,7,106586,30
7,利兹联,7,141692,666
7,利兹联,7,132604,34
7,利兹联,7,133551,65535
8,莱斯特城,8,106413,269
8,莱斯特城,8,38362,270
8,莱斯特城,8,110356,271
8,莱斯特城,8,101761,272
8,莱斯特城,8,118057,273
8,莱斯特城,8,110644,276
8,莱斯特城,8,42538,277
8,莱斯特城,8,126390,278
8,莱斯特城,8,123446,279
8,莱斯特城,8,134522,281
8,莱斯特城,8,101668,282
8,莱斯特城,8,126421,283
8,莱斯特城,8,141507,284
8,莱斯特城,8,109129,285
8,莱斯特城,8,107345,287
8,莱斯特城,8,132152,288
8,莱斯特城,8,101113,289
8,莱斯特城,8,126865,290
8,莱斯特城,8,61056,291
8,莱斯特城,8,134043,293
8,莱斯特城,8,144549,295
8,莱斯特城,8,47680,297
8,莱斯特城,8,124295,298
8,莱斯特城,8,126785,299
8,莱斯特城,8,142345,3908
8,莱斯特城,8,137993,559
8,莱斯特城,8,114565,10425
8,莱斯特城,8,132610,292
8,莱斯特城,8,140570,7635
8,莱斯特城,8,59714,8631
8,莱斯特城,8,113958,8749
8,莱斯特城,8,131043,10950
8,莱斯特城,8,47667,3693431488
8,莱斯特城,8,36349,1773
8,莱斯特城,8,41020,12072
8,莱斯特城,8,9317,4878
8,莱斯特城,8,132672,65535
9,利物浦,9,9042,301
9,利物浦,9,121373,302
9,利物浦,9,117886,303
9,利物浦,9,112084,304
9,利物浦,9,40281,306
9,利物浦,9,59801,307
9,利物浦,9,114961,309
9,利物浦,9,108709,310
9,利物浦,9,100159,312
9,利物浦,9,100140,313
9,利物浦,9,46819,315
9,利物浦,9,130572,316
9,利物浦,9,35499,317
9,利物浦,9,42805,318
9,利物浦,9,111909,319
9,利物浦,9,46642,320
9,利物浦,9,100809,321
9,利物浦,9,114855,322
9,利物浦,9,116230,324
9,利物浦,9,141830,325
9,利物浦,9,35505,327
9,利物浦,9,141831,329
9,利物浦,9,127538,330
9,利物浦,9,143308,331
9,利物浦,9,141832,332
9,利物浦,9,144672,333
9,利物浦,9,141508,334
9,利物浦,9,144004,1577
9,利物浦,9,116575,7798
9,利物浦,9,100150,7918
9,利物浦,9,135172,10754
9,利物浦,9,136605,10757
9,利物浦,9,110669,11944
9,利物浦,9,47049,323
9,利物浦,9,101195,3590
9,利物浦,9,127038,65535
10,曼城,10,63474,336
10,曼城,10,126078,338
10,曼城,10,113405,339
10,曼城,10,101028,340
10,曼城,10,63607,341
10,曼城,10,41126,342
10,曼城,10,36288,343
10,曼城,10,57123,344
10,曼城,10,57304,345
10,曼城,10,105029,347
10,曼城,10,41135,348
10,曼城,10,44840,349
10,曼城,10,104337,352
10,曼城,10,40295,353
10,曼城,10,45126,354
10,曼城,10,100871,355
10,曼城,10,40422,356
10,曼城,10,108233,358
10,曼城,10,114022,359
10,曼城,10,143600,360
10,曼城,10,143601,361
10,曼城,10,143901,363
10,曼城,10,133743,364
10,曼城,10,133744,365
10,曼城,10,108225,366
10,曼城,10,132382,369
10,曼城,10,135549,370
10,曼城,10,145589,371
10,曼城,10,113409,367
10,曼城,10,133589,514
10,曼城,10,16800,3585
10,曼城,10,110925,7766
10,曼城,10,109128,675
10,曼城,10,101725,1058
10,曼城,10,108279,5805
10,曼城,10,46842,65535
11,曼联,11,46815,373
11,曼联,11,47785,374
11,曼联,11,111800,375
11,曼联,11,41119,376
11,曼联,11,113340,377
11,曼联,11,31052,378
11,曼联,11,44379,379
11,曼联,11,114808,380
11,曼联,11,61725,381
11,曼联,11,45268,382
11,曼联,11,108200,383
11,曼联,11,123302,384
11,曼联,11,47522,385
11,曼联,11,59766,386
11,曼联,11,126337,387
11,曼联,11,47787,388
11,曼联,11,60443,389
11,曼联,11,110815,390
11,曼联,11,45945,391
11,曼联,11,126510,392
11,曼联,11,104226,393
11,曼联,11,116751,394
11,曼联,11,33702,396
11,曼联,11,141479,397
11,曼联,11,142290,398
11,曼联,11,126511,400
11,曼联,11,127617,401
11,曼联,11,138156,402
11,曼联,11,140760,274
11,曼联,11,121962,399
11,曼联,11,132627,1617
11,曼联,11,116134,3207
11,曼联,11,118006,8614
11,曼联,11,113040,10427
11,曼联,11,118940,13900
11,曼联,11,125037,1109
11,曼联,11,36703,1721
11,曼联,11,118977,65535
12,纽卡斯尔联,12,104647,405
12,纽卡斯尔联,12,109123,406
12,纽卡斯尔联,12,114876,407
12,纽卡斯尔联,12,47070,408
12,纽卡斯尔联,12,116605,409
12,纽卡斯尔联,12,45023,410
12,纽卡斯尔联,12,60512,412
12,纽卡斯尔联,12,110638,413
12,纽卡斯尔联,12,35477,414
12,纽卡斯尔联,12,111450,415
12,纽卡斯尔联,12,109329,416
12,纽卡斯尔联,12,110555,417
12,纽卡斯尔联,12,47727,418
12,纽卡斯尔联,12,133548,420
12,纽卡斯尔联,12,57433,421
12,纽卡斯尔联,12,36766,422
12,纽卡斯尔联,12,107941,423
12,纽卡斯尔联,12,110947,424
12,纽卡斯尔联,12,133677,425
12,纽卡斯尔联,12,47711,426
12,纽卡斯尔联,12,36949,428
12,纽卡斯尔联,12,135348,429
12,纽卡斯尔联,12,42352,432
12,纽卡斯尔联,12,134472,433
12,纽卡斯尔联,12,145619,434
12,纽卡斯尔联,12,140260,435
12,纽卡斯尔联,12,143363,419
12,纽卡斯尔联,12,40240,431
12,纽卡斯尔联,12,134467,613
12,纽卡斯尔联,12,61181,1017
12,纽卡斯尔联,12,104493,1073
12,纽卡斯尔联,12,118136,1388
12,纽卡斯尔联,12,140868,7883
12,纽卡斯尔联,12,111451,8045
12,纽卡斯尔联,12,126299,3285
12,纽卡斯尔联,12,60391,2733
12,纽卡斯尔联,12,114333,65535
13,谢菲尔德联,13,107142,437
13,谢菲尔德联,13,41160,438
13,谢菲尔德联,13,109911,439
13,谢菲尔德联,13,63467,440
13,谢菲尔德联,13,59797,441
13,谢菲尔德联,13,40285,442
13,谢菲尔德联,13,42659,444
13,谢菲尔德联,13,126677,445
13,谢菲尔德联,13,103424,446
13,谢菲尔德联,13,60550,448
13,谢菲尔德联,13,38790,449
13,谢菲尔德联,13,59486,450
13,谢菲尔德联,13,100530,451
13,谢菲尔德联,13,118225,452
13,谢菲尔德联,13,100534,453
13,谢菲尔德联,13,101102,455
13,谢菲尔德联,13,101784,456
13,谢菲尔德联,13,59786,457
13,谢菲尔德联,13,102692,458
13,谢菲尔德联,13,106636,460
13,谢菲尔德联,13,140257,462
13,谢菲尔德联,13,47262,466
13,谢菲尔德联,13,140816,1989
13,谢菲尔德联,13,140333,463
13,谢菲尔德联,13,132513,8051
13,谢菲尔德联,13,114153,447
13,谢菲尔德联,13,100527,1382
13,谢菲尔德联,13,47524,1501
13,谢菲尔德联,13,61267,8280
13,谢菲尔德联,13,107693,443
13,谢菲尔德联,13,117917,217
13,谢菲尔德联,13,133668,29
13,谢菲尔德联,13,138133,1890
13,谢菲尔德联,13,138543,65535
14,南安普顿,14,115228,469
14,南安普顿,14,47375,470
14,南安普顿,14,38780,471
14,南安普顿,14,44721,472
14,南安普顿,14,111221,473
14,南安普顿,14,45439,474
14,南安普顿,14,59965,475
14,南安普顿,14,115231,477
14,南安普顿,14,101216,478
14,南安普顿,14,144548,479
14,南安普顿,14,121428,481
14,南安普顿,14,103663,482
14,南安普顿,14,118657,483
14,南安普顿,14,101111,484
14,南安普顿,14,37286,485
14,南安普顿,14,60519,486
14,南安普顿,14,116066,487
14,南安普顿,14,36895,488
14,南安普顿,14,108243,489
14,南安普顿,14,114182,490
14,南安普顿,14,116403,491
14,南安普顿,14,60527,494
14,南安普顿,14,140178,496
14,南安普顿,14,145603,497
14,南安普顿,14,143307,498
14,南安普顿,14,145604,499
14,南安普顿,14,140180,500
14,南安普顿,14,142846,503
14,南安普顿,14,140181,504
14,南安普顿,14,145605,2783
14,南安普顿,14,110540,8067
14,南安普顿,14,106422,476
14,南安普顿,14,100407,12000
14,南安普顿,14,121135,12593
14,南安普顿,14,122917,3832
14,南安普顿,14,129511,7662
14,南安普顿,14,115227,65535
15,托特纳姆热刺,15,47016,506
15,托特纳姆热刺,15,117709,507
15,托特纳姆热刺,15,112433,508
15,托特纳姆热刺,15,112012,509
15,托特纳姆热刺,15,126820,510
15,托特纳姆热刺,15,46536,511
15,托特纳姆热刺,15,124273,512
15,托特纳姆热刺,15,116139,513
15,托特纳姆热刺,15,43154,515
15,托特纳姆热刺,15,101356,516
15,托特纳姆热刺,15,36768,517
15,托特纳姆热刺,15,46538,519
15,托特纳姆热刺,15,45127,520
15,托特纳姆热刺,15,42871,521
15,托特纳姆热刺,15,132813,524
15,托特纳姆热刺,15,119515,526
15,托特纳姆热刺,15,121251,527
15,托特纳姆热刺,15,133109,533
15,托特纳姆热刺,15,142765,2098
15,托特纳姆热刺,15,34606,5143
15,托特纳姆热刺,15,128391,305
15,托特纳姆热刺,15,138542,54
15,托特纳姆热刺,15,128694,166
15,托特纳姆热刺,15,127608,255
15,托特纳姆热刺,15,47786,1007
15,托特纳姆热刺,15,59583,7603
15,托特纳姆热刺,15,126186,7675
15,托特纳姆热刺,15,34626,8256
15,托特纳姆热刺,15,113863,13545
15,托特纳姆热刺,15,113663,1251
15,托特纳姆热刺,15,38856,3766
15,托特纳姆热刺,15,42346,5101
15,托特纳姆热刺,15,47834,65535
16,西布朗维奇,16,104612,538
16,西布朗维奇,16,38796,539
16,西布朗维奇,16,43166,540
16,西布朗维奇,16,112523,541
16,西布朗维奇,16,59547,542
16,西布朗维奇,16,107691,543
16,西布朗维奇,16,104735,544
16,西布朗维奇,16,43063,545
16,西布朗维奇,16,106593,546
16,西布朗维奇,16,47287,548
16,西布朗维奇,16,47431,549
16,西布朗维奇,16,110946,550
16,西布朗维奇,16,40989,551
16,西布朗维奇,16,45134,552
16,西布朗维奇,16,37035,554
16,西布朗维奇,16,114053,555
16,西布朗维奇,16,40716,556
16,西布朗维奇,16,42898,562
16,西布朗维奇,16,143404,563
16,西布朗维奇,16,135069,564
16,西布朗维奇,16,126597,565
16,西布朗维奇,16,132623,566
16,西布朗维奇,16,140042,567
16,西布朗维奇,16,143574,568
16,西布朗维奇,16,143575,569
16,西布朗维奇,16,140043,1435
16,西布朗维奇,16,102290,3693431807
16,西布朗维奇,16,60203,2737
16,西布朗维奇,16,104804,362
16,西布朗维奇,16,106429,560
16,西布朗维奇,16,126596,1507
16,西布朗维奇,16,47237,2033
16,西布朗维奇,16,114381,7656
16,西布朗维奇,16,110774,8011
16,西布朗维奇,16,126509,411
16,西布朗维奇,16,126300,1199
16,西布朗维奇,16,133678,65535
17,西汉姆联,17,106425,571
17,西汉姆联,17,40259,572
17,西汉姆联,17,104682,573
17,西汉姆联,17,117999,574
17,西汉姆联,17,104865,575
17,西汉姆联,17,59780,576
17,西汉姆联,17,131728,578
17,西汉姆联,17,42916,580
17,西汉姆联,17,61081,583
17,西汉姆联,17,102151,585
17,西汉姆联,17,145632,586
17,西汉姆联,17,44355,587
17,西汉姆联,17,108865,588
17,西汉姆联,17,44328,589
17,西汉姆联,17,108955,592
17,西汉姆联,17,104729,593
17,西汉姆联,17,101316,594
17,西汉姆联,17,36396,595
17,西汉姆联,17,38081,596
17,西汉姆联,17,142411,597
17,西汉姆联,17,42457,598
17,西汉姆联,17,44684,601
17,西汉姆联,17,119830,602
17,西汉姆联,17,134795,603
17,西汉姆联,17,142289,16995
17,西汉姆联,17,58319,584
17,西汉姆联,17,144624,7593
17,西汉姆联,17,114862,7998
17,西汉姆联,17,42363,8115
17,西汉姆联,17,101033,8123
17,西汉姆联,17,112907,10846
17,西汉姆联,17,121553,590
17,西汉姆联,17,46511,196
17,西汉姆联,17,126926,493
17,西汉姆联,17,126554,628
17,西汉姆联,17,118581,65535
18,狼队,18,34437,606
18,狼队,18,34974,607
18,狼队,18,126345,608
18,狼队,18,100399,609
18,狼队,18,118021,610
18,狼队,18,108959,611
18,狼队,18,114186,612
18,狼队,18,110439,614
18,狼队,18,101192,615
18,狼队,18,101265,616
18,狼队,18,61568,617
18,狼队,18,110645,618
18,狼队,18,101306,619
18,狼队,18,119826,620
18,狼队,18,60451,622
18,狼队,18,38261,623
18,狼队,18,61043,624
18,狼队,18,116430,625
18,狼队,18,42697,626
18,狼队,18,142734,629
18,狼队,18,131015,630
18,狼队,18,137715,631
18,狼队,18,142733,632
18,狼队,18,140569,634
18,狼队,18,127100,3693431601
18,狼队,18,45190,90
18,狼队,18,142739,651
18,狼队,18,134492,3598
18,狼队,18,44620,621
18,狼队,18,32234,430
18,狼队,18,144221,7841
18,狼队,18,101034,328
18,狼队,18,143184,3198
18,狼队,18,108991,65535
19,亚特兰大,19,34868,636
19,亚特兰大,19,45270,637
19,亚特兰大,19,102395,638
19,亚特兰大,19,44654,639
19,亚特兰大,19,108696,641
19,亚特兰大,19,104204,642
19,亚特兰大,19,59802,644
19,亚特兰大,19,61050,647
19,亚特兰大,19,127649,648
19,亚特兰大,19,127770,649
19,亚特兰大,19,45351,650
19,亚特兰大,19,47405,654
19,亚特兰大,19,117087,655
19,亚特兰大,19,107717,657
19,亚特兰大,19,57330,658
19,亚特兰大,19,110267,659
19,亚特兰大,19,133092,660
19,亚特兰大,19,132599,661
19,亚特兰大,19,133732,662
19,亚特兰大,19,142761,663
19,亚特兰大,19,143136,664
19,亚特兰大,19,132601,667
19,亚特兰大,19,142281,1649
19,亚特兰大,19,110635,1893
19,亚特兰大,19,109253,3347
19,亚特兰大,19,114190,3365
19,亚特兰大,19,130367,337
19,亚特兰大,19,140768,3602
19,亚特兰大,19,106531,8318
19,亚特兰大,19,37284,8704
19,亚特兰大,19,63399,65535
20,贝内文托,20,103300,669
20,贝内文托,20,111280,670
20,贝内文托,20,47128,671
20,贝内文托,20,110650,672
20,贝内文托,20,46866,673
20,贝内文托,20,111138,674
20,贝内文托,20,119695,676
20,贝内文托,20,107498,677
20,贝内文托,20,109252,678
20,贝内文托,20,60060,679
20,贝内文托,20,60466,681
20,贝内文托,20,60663,682
20,贝内文托,20,103411,683
20,贝内文托,20,135345,685
20,贝内文托,20,61720,686
20,贝内文托,20,101221,687
20,贝内文托,20,107800,688
20,贝内文托,20,42888,689
20,贝内文托,20,44636,690
20,贝内文托,20,114558,691
20,贝内文托,20,109144,692
20,贝内文托,20,139876,693
20,贝内文托,20,141492,694
20,贝内文托,20,143157,695
20,贝内文托,20,141688,697
20,贝内文托,20,141861,698
20,贝内文托,20,112079,1141
20,贝内文托,20,134514,1023
20,贝内文托,20,34929,738
20,贝内文托,20,120303,832
20,贝内文托,20,125652,1138
20,贝内文托,20,47076,1195
20,贝内文托,20,117991,1879
20,贝内文托,20,128258,11459
20,贝内文托,20,116363,2486
20,贝内文托,20,47244,65535
21,博洛尼亚,21,100134,700
21,博洛尼亚,21,102761,701
21,博洛尼亚,21,42647,702
21,博洛尼亚,21,130009,703
21,博洛尼亚,21,100289,704
21,博洛尼亚,21,123805,705
21,博洛尼亚,21,47152,706
21,博洛尼亚,21,36361,707
21,博洛尼亚,21,59999,708
21,博洛尼亚,21,131815,710
21,博洛尼亚,21,140717,711
21,博洛尼亚,21,63452,712
21,博洛尼亚,21,106683,713
21,博洛尼亚,21,131814,714
21,博洛尼亚,21,37136,715
21,博洛尼亚,21,59474,716
21,博洛尼亚,21,107782,717
21,博洛尼亚,21,123066,718
21,博洛尼亚,21,135490,719
21,博洛尼亚,21,47557,721
21,博洛尼亚,21,106676,725
21,博洛尼亚,21,103303,726
21,博洛尼亚,21,140718,729
21,博洛尼亚,21,62007,10264
21,博洛尼亚,21,143260,268
21,博洛尼亚,21,42290,9757
21,博洛尼亚,21,110956,10102
21,博洛尼亚,21,37158,10120
21,博洛尼亚,21,130010,10133
21,博洛尼亚,21,114277,12194
21,博洛尼亚,21,120296,10029
21,博洛尼亚,21,140762,7843
21,博洛尼亚,21,59895,1139
21,博洛尼亚,21,100286,9768
21,博洛尼亚,21,110741,65535
22,卡利亚里,22,60502,731
22,卡利亚里,22,39699,733
22,卡利亚里,22,121813,734
22,卡利亚里,22,33075,735
22,卡利亚里,22,113711,736
22,卡利亚里,22,117459,737
22,卡利亚里,22,120411,740
22,卡利亚里,22,30113,741
22,卡利亚里,22,42649,742
22,卡利亚里,22,114480,743
22,卡利亚里,22,130326,744
22,卡利亚里,22,47006,746
22,卡利亚里,22,133681,748
22,卡利亚里,22,40524,749
22,卡利亚里,22,144527,750
22,卡利亚里,22,111484,751
22,卡利亚里,22,45051,752
22,卡利亚里,22,126866,753
22,卡利亚里,22,133140,755
22,卡利亚里,22,141498,758
22,卡利亚里,22,47093,760
22,卡利亚里,22,143457,761
22,卡利亚里,22,115535,762
22,卡利亚里,22,135931,763
22,卡利亚里,22,145596,764
22,卡利亚里,22,141500,766
22,卡利亚里,22,132398,767
22,卡利亚里,22,141129,768
22,卡利亚里,22,141499,769
22,卡利亚里,22,144667,754
22,卡利亚里,22,45061,765
22,卡利亚里,22,42919,5206
22,卡利亚里,22,143644,1085
22,卡利亚里,22,140289,1168
22,卡利亚里,22,118151,2180
22,卡利亚里,22,139790,188
22,卡利亚里,22,42666,1581
22,卡利亚里,22,63283,11158
22,卡利亚里,22,136000,65535
23,克罗托内,23,102299,772
23,克罗托内,23,102759,775
23,克罗托内,23,109941,776
23,克罗托内,23,104594,777
23,克罗托内,23,47252,779
23,克罗托内,23,42893,780
23,克罗托内,23,60501,783
23,克罗托内,23,34475,784
23,克罗托内,23,100325,786
23,克罗托内,23,37536,789
23,克罗托内,23,47909,790
23,克罗托内,23,118352,791
23,克罗托内,23,59484,792
23,克罗托内,23,60694,793
23,克罗托内,23,133191,794
23,克罗托内,23,104649,795
23,克罗托内,23,133002,796
23,克罗托内,23,138028,797
23,克罗托内,23,141686,798
23,克罗托内,23,126574,799
23,克罗托内,23,110675,800
23,克罗托内,23,138029,801
23,克罗托内,23,140701,802
23,克罗托内,23,141687,747
23,克罗托内,23,100485,785
23,克罗托内,23,126130,1307
23,克罗托内,23,63277,10109
23,克罗托内,23,119974,10635
23,克罗托内,23,112460,4215
23,克罗托内,23,132043,3693432114
23,克罗托内,23,110682,1855
23,克罗托内,23,126565,8047
23,克罗托内,23,110472,10171
23,克罗托内,23,110549,975
23,克罗托内,23,124233,65535
24,佛罗伦萨,24,140173,804
24,佛罗伦萨,24,40638,805
24,佛罗伦萨,24,57257,806
24,佛罗伦萨,24,114417,807
24,佛罗伦萨,24,33104,808
24,佛罗伦萨,24,118181,809
24,佛罗伦萨,24,102312,810
24,佛罗伦萨,24,109217,811
24,佛罗伦萨,24,100181,813
24,佛罗伦萨,24,60798,815
24,佛罗伦萨,24,140833,816
24,佛罗伦萨,24,140568,817
24,佛罗伦萨,24,143108,820
24,佛罗伦萨,24,104457,821
24,佛罗伦萨,24,110508,822
24,佛罗伦萨,24,140174,823
24,佛罗伦萨,24,133390,824
24,佛罗伦萨,24,38442,826
24,佛罗伦萨,24,103215,829
24,佛罗伦萨,24,119757,831
24,佛罗伦萨,24,141701,833
24,佛罗伦萨,24,139656,834
24,佛罗伦萨,24,141702,835
24,佛罗伦萨,24,42062,836
24,佛罗伦萨,24,109448,11219
